regex	method	correct	testForMemb	testForEq	faults	totalStrings	time
USphoneNumber2	Random_0_40_500	false	96	500	12.0	2.4008890760512425E210	5331906
USphoneNumber2	Random_0_40_600	false	96	600	12.0	2.4008890760512425E210	5984043
USphoneNumber2	Random_0_40_700	false	96	700	12.0	2.4008890760512425E210	6625794
USphoneNumber2	Random_0_40_800	false	96	800	12.0	2.4008890760512425E210	7950878
USphoneNumber2	Random_0_40_900	false	96	900	12.0	2.4008890760512425E210	8987071
USphoneNumber2	Random_0_40_1000	false	96	1000	12.0	2.4008890760512425E210	10020370
USphoneNumber2	Random_0_40_2000	false	96	2000	12.0	2.4008890760512425E210	19139915
USphoneNumber2	Random_0_40_3000	false	96	3000	12.0	2.4008890760512425E210	27034764
USphoneNumber2	Random_0_40_4000	false	96	4000	12.0	2.4008890760512425E210	37648028
USphoneNumber2	Random_0_40_5000	false	96	5000	12.0	2.4008890760512425E210	47196196
USphoneNumber2	Random_0_40_10000	false	96	10000	12.0	2.4008890760512425E210	89972944
USphoneNumber2	Random_0_40_20000	false	96	20000	12.0	2.4008890760512425E210	187184926
USphoneNumber2	Random_0_40_30000	false	96	30000	12.0	2.4008890760512425E210	267593117
USphoneNumber2	Random_0_40_40000	false	96	40000	12.0	2.4008890760512425E210	359300096
USphoneNumber2	Random_0_40_50000	false	96	50000	12.0	2.4008890760512425E210	449636863
USphoneNumber2	Random_0_40_100000	false	96	100000	12.0	2.4008890760512425E210	909138948
USphoneNumber2	Random_0_40_200000	false	96	200000	12.0	2.4008890760512425E210	1815337302
USphoneNumber2	Random_0_40_300000	false	96	300000	12.0	2.4008890760512425E210	2741249890
USphoneNumber2	Random_0_40_400000	false	96	400000	12.0	2.4008890760512425E210	3988541921
USphoneNumber2	Random_0_40_500000	false	96	500000	12.0	2.4008890760512425E210	4738834946
USphoneNumber2	Random_0_40_1000000	false	96	1000000	12.0	2.4008890760512425E210	9611923541
USphoneNumber2	Random_0_50_10	false	96	10	12.0	2.4008890760512425E210	853258
USphoneNumber2	Random_0_50_20	false	96	20	12.0	2.4008890760512425E210	919298
USphoneNumber2	Random_0_50_50	false	96	50	12.0	2.4008890760512425E210	2227740
USphoneNumber2	Random_0_50_100	false	96	100	12.0	2.4008890760512425E210	1879894
USphoneNumber2	Random_0_50_200	false	96	200	12.0	2.4008890760512425E210	3231892
USphoneNumber2	Random_0_50_300	false	96	300	12.0	2.4008890760512425E210	4359552
USphoneNumber2	Random_0_50_400	false	96	400	12.0	2.4008890760512425E210	5227864
USphoneNumber2	Random_0_50_500	false	96	500	12.0	2.4008890760512425E210	6277402
USphoneNumber2	Random_0_50_600	false	96	600	12.0	2.4008890760512425E210	7188052
USphoneNumber2	Random_0_50_700	false	96	700	12.0	2.4008890760512425E210	8563186
USphoneNumber2	Random_0_50_800	false	96	800	12.0	2.4008890760512425E210	9629170
USphoneNumber2	Random_0_50_900	false	96	900	12.0	2.4008890760512425E210	11440159
USphoneNumber2	Random_0_50_1000	false	96	1000	12.0	2.4008890760512425E210	14323736
USphoneNumber2	Random_0_50_2000	false	96	2000	12.0	2.4008890760512425E210	24905984
USphoneNumber2	Random_0_50_3000	false	96	3000	12.0	2.4008890760512425E210	36257299
USphoneNumber2	Random_0_50_4000	false	96	4000	12.0	2.4008890760512425E210	48090159
USphoneNumber2	Random_0_50_5000	false	96	5000	12.0	2.4008890760512425E210	60102343
USphoneNumber2	Random_0_50_10000	false	96	10000	12.0	2.4008890760512425E210	131080321
USphoneNumber2	Random_0_50_20000	false	96	20000	12.0	2.4008890760512425E210	253843637
USphoneNumber2	Random_0_50_30000	false	96	30000	12.0	2.4008890760512425E210	366440383
USphoneNumber2	Random_0_50_40000	false	96	40000	12.0	2.4008890760512425E210	491653852
USphoneNumber2	Random_0_50_50000	false	96	50000	12.0	2.4008890760512425E210	617186601
USphoneNumber2	Random_0_50_100000	false	96	100000	12.0	2.4008890760512425E210	1234847032
USphoneNumber2	Random_0_50_200000	false	96	200000	12.0	2.4008890760512425E210	2468062652
USphoneNumber2	Random_0_50_300000	false	96	300000	12.0	2.4008890760512425E210	3859583958
USphoneNumber2	Random_0_50_400000	false	96	400000	12.0	2.4008890760512425E210	5186094978
USphoneNumber2	Random_0_50_500000	false	96	500000	12.0	2.4008890760512425E210	6244190564
USphoneNumber2	Random_0_50_1000000	false	96	1000000	12.0	2.4008890760512425E210	12122813898
USphoneNumber2	Random_0_60_10	false	96	10	12.0	2.4008890760512425E210	1690390
USphoneNumber2	Random_0_60_20	false	96	20	12.0	2.4008890760512425E210	1560693
USphoneNumber2	Random_0_60_50	false	96	50	12.0	2.4008890760512425E210	2525322
USphoneNumber2	Random_0_60_100	false	96	100	12.0	2.4008890760512425E210	3920200
USphoneNumber2	Random_0_60_200	false	96	200	12.0	2.4008890760512425E210	6451612
USphoneNumber2	Random_0_60_300	false	96	300	12.0	2.4008890760512425E210	9963718
USphoneNumber2	Random_0_60_400	false	96	400	12.0	2.4008890760512425E210	11655796
USphoneNumber2	Random_0_60_500	false	96	500	12.0	2.4008890760512425E210	14880073
USphoneNumber2	Random_0_60_600	false	96	600	12.0	2.4008890760512425E210	10671461
USphoneNumber2	Random_0_60_700	false	96	700	12.0	2.4008890760512425E210	10139952
USphoneNumber2	Random_0_60_800	false	96	800	12.0	2.4008890760512425E210	11872694
USphoneNumber2	Random_0_60_900	false	96	900	12.0	2.4008890760512425E210	14246444
USphoneNumber2	Random_0_60_1000	false	96	1000	12.0	2.4008890760512425E210	15420250
USphoneNumber2	Random_0_60_2000	false	96	2000	12.0	2.4008890760512425E210	29781234
USphoneNumber2	Random_0_60_3000	false	96	3000	12.0	2.4008890760512425E210	42700556
USphoneNumber2	Random_0_60_4000	false	96	4000	12.0	2.4008890760512425E210	56349169
USphoneNumber2	Random_0_60_5000	false	96	5000	12.0	2.4008890760512425E210	71632660
USphoneNumber2	Random_0_60_10000	false	96	10000	12.0	2.4008890760512425E210	138626543
USphoneNumber2	Random_0_60_20000	false	96	20000	12.0	2.4008890760512425E210	277815855
USphoneNumber2	Random_0_60_30000	false	96	30000	12.0	2.4008890760512425E210	536579418
USphoneNumber2	Random_0_60_40000	false	96	40000	12.0	2.4008890760512425E210	554673781
USphoneNumber2	Random_0_60_50000	false	96	50000	12.0	2.4008890760512425E210	693074152
USphoneNumber2	Random_0_60_100000	false	96	100000	12.0	2.4008890760512425E210	1529570220
USphoneNumber2	Random_0_60_200000	false	96	200000	12.0	2.4008890760512425E210	2916210472
USphoneNumber2	Random_0_60_300000	false	96	300000	12.0	2.4008890760512425E210	4182368589
USphoneNumber2	Random_0_60_400000	false	96	400000	12.0	2.4008890760512425E210	5591441524
USphoneNumber2	Random_0_60_500000	false	96	500000	12.0	2.4008890760512425E210	7152485648
USphoneNumber2	Random_0_60_1000000	false	96	1000000	12.0	2.4008890760512425E210	14064024116
USphoneNumber2	Random_0_70_10	false	96	10	12.0	2.4008890760512425E210	1129016
USphoneNumber2	Random_0_70_20	false	96	20	12.0	2.4008890760512425E210	940303
USphoneNumber2	Random_0_70_50	false	96	50	12.0	2.4008890760512425E210	1419143
USphoneNumber2	Random_0_70_100	false	96	100	12.0	2.4008890760512425E210	2828610
USphoneNumber2	Random_0_70_200	false	96	200	12.0	2.4008890760512425E210	3920952
USphoneNumber2	Random_0_70_300	false	96	300	12.0	2.4008890760512425E210	7044787
USphoneNumber2	Random_0_70_400	false	96	400	12.0	2.4008890760512425E210	8608316
USphoneNumber2	Random_0_70_500	false	96	500	12.0	2.4008890760512425E210	8549505
USphoneNumber2	Random_0_70_600	false	96	600	12.0	2.4008890760512425E210	10308816
USphoneNumber2	Random_0_70_700	false	96	700	12.0	2.4008890760512425E210	13033607
USphoneNumber2	Random_0_70_800	false	96	800	12.0	2.4008890760512425E210	13776428
USphoneNumber2	Random_0_70_900	false	96	900	12.0	2.4008890760512425E210	15979926
USphoneNumber2	Random_0_70_1000	false	96	1000	12.0	2.4008890760512425E210	16879147
USphoneNumber2	Random_0_70_2000	false	96	2000	12.0	2.4008890760512425E210	33281376
USphoneNumber2	Random_0_70_3000	false	96	3000	12.0	2.4008890760512425E210	48656197
USphoneNumber2	Random_0_70_4000	false	96	4000	12.0	2.4008890760512425E210	66166931
USphoneNumber2	Random_0_70_5000	false	96	5000	12.0	2.4008890760512425E210	80465567
USphoneNumber2	Random_0_70_10000	false	96	10000	12.0	2.4008890760512425E210	157318499
USphoneNumber2	Random_0_70_20000	false	96	20000	12.0	2.4008890760512425E210	334554597
USphoneNumber2	Random_0_70_30000	false	96	30000	12.0	2.4008890760512425E210	485831404
USphoneNumber2	Random_0_70_40000	false	96	40000	12.0	2.4008890760512425E210	638870705
USphoneNumber2	Random_0_70_50000	false	96	50000	12.0	2.4008890760512425E210	798086507
USphoneNumber2	Random_0_70_100000	false	96	100000	12.0	2.4008890760512425E210	1597735920
USphoneNumber2	Random_0_70_200000	false	96	200000	12.0	2.4008890760512425E210	3210462845
USphoneNumber2	Random_0_70_300000	false	96	300000	12.0	2.4008890760512425E210	4885774438
USphoneNumber2	Random_0_70_400000	false	96	400000	12.0	2.4008890760512425E210	6475253584
USphoneNumber2	Random_0_70_500000	false	96	500000	12.0	2.4008890760512425E210	8264027863
USphoneNumber2	Random_0_70_1000000	false	96	1000000	12.0	2.4008890760512425E210	16487246906
USphoneNumber2	Random_0_80_10	false	96	10	12.0	2.4008890760512425E210	1127206
USphoneNumber2	Random_0_80_20	false	96	20	12.0	2.4008890760512425E210	969638
USphoneNumber2	Random_0_80_50	false	96	50	12.0	2.4008890760512425E210	1834587
USphoneNumber2	Random_0_80_100	false	96	100	12.0	2.4008890760512425E210	2542009
USphoneNumber2	Random_0_80_200	false	96	200	12.0	2.4008890760512425E210	4646599
USphoneNumber2	Random_0_80_300	false	96	300	12.0	2.4008890760512425E210	6398979
USphoneNumber2	Random_0_80_400	false	96	400	12.0	2.4008890760512425E210	7864661
USphoneNumber2	Random_0_80_500	false	96	500	12.0	2.4008890760512425E210	9470527
USphoneNumber2	Random_0_80_600	false	96	600	12.0	2.4008890760512425E210	11943928
USphoneNumber2	Random_0_80_700	false	96	700	12.0	2.4008890760512425E210	13735598
USphoneNumber2	Random_0_80_800	false	96	800	12.0	2.4008890760512425E210	15434717
USphoneNumber2	Random_0_80_900	false	96	900	12.0	2.4008890760512425E210	18347383
USphoneNumber2	Random_0_80_1000	false	96	1000	12.0	2.4008890760512425E210	18965272
USphoneNumber2	Random_0_80_2000	false	96	2000	12.0	2.4008890760512425E210	37755521
USphoneNumber2	Random_0_80_3000	false	96	3000	12.0	2.4008890760512425E210	55166829
USphoneNumber2	Random_0_80_4000	false	96	4000	12.0	2.4008890760512425E210	81688192
USphoneNumber2	Random_0_80_5000	false	96	5000	12.0	2.4008890760512425E210	96896937
USphoneNumber2	Random_0_80_10000	false	96	10000	12.0	2.4008890760512425E210	183455379
USphoneNumber2	Random_0_80_20000	false	96	20000	12.0	2.4008890760512425E210	386078346
USphoneNumber2	Random_0_80_30000	false	96	30000	12.0	2.4008890760512425E210	589936370
USphoneNumber2	Random_0_80_40000	false	96	40000	12.0	2.4008890760512425E210	886396712
USphoneNumber2	Random_0_80_50000	false	96	50000	12.0	2.4008890760512425E210	924867860
USphoneNumber2	Random_0_80_100000	false	96	100000	12.0	2.4008890760512425E210	1882059390
USphoneNumber2	Random_0_80_200000	false	96	200000	12.0	2.4008890760512425E210	3793919629
USphoneNumber2	Random_0_80_300000	false	96	300000	12.0	2.4008890760512425E210	5670389259
USphoneNumber2	Random_0_80_400000	false	96	400000	12.0	2.4008890760512425E210	7570420631
USphoneNumber2	Random_0_80_500000	false	96	500000	12.0	2.4008890760512425E210	9445864155
USphoneNumber2	Random_0_80_1000000	false	96	1000000	12.0	2.4008890760512425E210	18658407383
USphoneNumber2	Random_0_90_10	false	96	10	12.0	2.4008890760512425E210	895419
USphoneNumber2	Random_0_90_20	false	96	20	12.0	2.4008890760512425E210	984836
USphoneNumber2	Random_0_90_50	false	96	50	12.0	2.4008890760512425E210	1595466
USphoneNumber2	Random_0_90_100	false	96	100	12.0	2.4008890760512425E210	2795321
USphoneNumber2	Random_0_90_200	false	96	200	12.0	2.4008890760512425E210	5282949
USphoneNumber2	Random_0_90_300	false	96	300	12.0	2.4008890760512425E210	7234831
USphoneNumber2	Random_0_90_400	false	96	400	12.0	2.4008890760512425E210	8676220
USphoneNumber2	Random_0_90_500	false	96	500	12.0	2.4008890760512425E210	11218121
USphoneNumber2	Random_0_90_600	false	96	600	12.0	2.4008890760512425E210	13054573
USphoneNumber2	Random_0_90_700	false	96	700	12.0	2.4008890760512425E210	15226085
USphoneNumber2	Random_0_90_800	false	96	800	12.0	2.4008890760512425E210	17169334
USphoneNumber2	Random_0_90_900	false	96	900	12.0	2.4008890760512425E210	19340940
USphoneNumber2	Random_0_90_1000	false	96	1000	12.0	2.4008890760512425E210	26112860
USphoneNumber2	Random_0_90_2000	false	96	2000	12.0	2.4008890760512425E210	42519643
USphoneNumber2	Random_0_90_3000	false	96	3000	12.0	2.4008890760512425E210	64077326
USphoneNumber2	Random_0_90_4000	false	96	4000	12.0	2.4008890760512425E210	85390558
USphoneNumber2	Random_0_90_5000	false	96	5000	12.0	2.4008890760512425E210	103065330
USphoneNumber2	Random_0_90_10000	false	96	10000	12.0	2.4008890760512425E210	218996403
USphoneNumber2	Random_0_90_20000	false	96	20000	12.0	2.4008890760512425E210	421731551
USphoneNumber2	Random_0_90_30000	false	96	30000	12.0	2.4008890760512425E210	623355656
USphoneNumber2	Random_0_90_40000	false	96	40000	12.0	2.4008890760512425E210	899534263
USphoneNumber2	Random_0_90_50000	false	96	50000	12.0	2.4008890760512425E210	1088616014
USphoneNumber2	Random_0_90_100000	false	96	100000	12.0	2.4008890760512425E210	2237199542
USphoneNumber2	Random_0_90_200000	false	96	200000	12.0	2.4008890760512425E210	4309090349
USphoneNumber2	Random_0_90_300000	false	96	300000	12.0	2.4008890760512425E210	6217733867
USphoneNumber2	Random_0_90_400000	false	96	400000	12.0	2.4008890760512425E210	8126994839
USphoneNumber2	Random_0_90_500000	false	96	500000	12.0	2.4008890760512425E210	10449543042
USphoneNumber2	Random_0_90_1000000	false	96	1000000	12.0	2.4008890760512425E210	20704715344
USphoneNumber2	Random_0_100_10	false	96	10	12.0	2.4008890760512425E210	1075274
USphoneNumber2	Random_0_100_20	false	96	20	12.0	2.4008890760512425E210	1483228
USphoneNumber2	Random_0_100_50	false	96	50	12.0	2.4008890760512425E210	2050528
USphoneNumber2	Random_0_100_100	false	96	100	12.0	2.4008890760512425E210	4059195
USphoneNumber2	Random_0_100_200	false	96	200	12.0	2.4008890760512425E210	6075433
USphoneNumber2	Random_0_100_300	false	96	300	12.0	2.4008890760512425E210	7619077
USphoneNumber2	Random_0_100_400	false	96	400	12.0	2.4008890760512425E210	10392893
USphoneNumber2	Random_0_100_500	false	96	500	12.0	2.4008890760512425E210	12409812
USphoneNumber2	Random_0_100_600	false	96	600	12.0	2.4008890760512425E210	14887687
USphoneNumber2	Random_0_100_700	false	96	700	12.0	2.4008890760512425E210	17432559
USphoneNumber2	Random_0_100_800	false	96	800	12.0	2.4008890760512425E210	19128790
USphoneNumber2	Random_0_100_900	false	96	900	12.0	2.4008890760512425E210	22273178
USphoneNumber2	Random_0_100_1000	false	96	1000	12.0	2.4008890760512425E210	24777800
USphoneNumber2	Random_0_100_2000	false	96	2000	12.0	2.4008890760512425E210	48990457
USphoneNumber2	Random_0_100_3000	false	96	3000	12.0	2.4008890760512425E210	72105741
USphoneNumber2	Random_0_100_4000	false	96	4000	12.0	2.4008890760512425E210	89315861
USphoneNumber2	Random_0_100_5000	false	96	5000	12.0	2.4008890760512425E210	115041902
USphoneNumber2	Random_0_100_10000	false	96	10000	12.0	2.4008890760512425E210	226400559
USphoneNumber2	Random_0_100_20000	false	96	20000	12.0	2.4008890760512425E210	473221483
USphoneNumber2	Random_0_100_30000	false	96	30000	12.0	2.4008890760512425E210	685580406
USphoneNumber2	Random_0_100_40000	false	96	40000	12.0	2.4008890760512425E210	897186364
USphoneNumber2	Random_0_100_50000	false	96	50000	12.0	2.4008890760512425E210	1125659152
USphoneNumber2	Random_0_100_100000	false	96	100000	12.0	2.4008890760512425E210	2229919140
USphoneNumber2	Random_0_100_200000	false	96	200000	12.0	2.4008890760512425E210	4402983439
USphoneNumber2	Random_0_100_300000	false	96	300000	12.0	2.4008890760512425E210	6625368303
USphoneNumber2	Random_0_100_400000	false	96	400000	12.0	2.4008890760512425E210	9117982429
USphoneNumber2	Random_0_100_500000	false	96	500000	12.0	2.4008890760512425E210	10895785789
USphoneNumber2	Random_0_100_1000000	false	96	1000000	12.0	2.4008890760512425E210	21060884370
USphoneNumber2	W_METHOD_1	false	96	9120	12.0	2.4008890760512425E210	49185281
USphoneNumber2	W_METHOD_2	false	96	866495	12.0	2.4008890760512425E210	1349608284
USphoneNumber2	W_METHOD_3	false	96	82317120	12.0	2.4008890760512425E210	150506362888
SocialSecurity1	Random_0_10_10	false	96	10	51.0	2.4008890760512425E210	12534237
SocialSecurity1	Random_0_10_20	false	96	20	51.0	2.4008890760512425E210	11288673
SocialSecurity1	Random_0_10_50	false	96	50	51.0	2.4008890760512425E210	12446397
SocialSecurity1	Random_0_10_100	false	96	100	51.0	2.4008890760512425E210	8791238
SocialSecurity1	Random_0_10_200	false	96	200	51.0	2.4008890760512425E210	10346045
SocialSecurity1	Random_0_10_300	false	96	300	51.0	2.4008890760512425E210	10634312
SocialSecurity1	Random_0_10_400	false	96	400	51.0	2.4008890760512425E210	8460382
SocialSecurity1	Random_0_10_500	false	96	500	51.0	2.4008890760512425E210	7261569
SocialSecurity1	Random_0_10_600	false	96	600	51.0	2.4008890760512425E210	7655495
SocialSecurity1	Random_0_10_700	false	96	700	51.0	2.4008890760512425E210	7116695
SocialSecurity1	Random_0_10_800	false	96	800	51.0	2.4008890760512425E210	6956880
SocialSecurity1	Random_0_10_900	false	96	900	51.0	2.4008890760512425E210	6557107
SocialSecurity1	Random_0_10_1000	false	96	1000	51.0	2.4008890760512425E210	8743759
SocialSecurity1	Random_0_10_2000	false	96	2000	51.0	2.4008890760512425E210	9918668
SocialSecurity1	Random_0_10_3000	false	96	3000	51.0	2.4008890760512425E210	10677025
SocialSecurity1	Random_0_10_4000	false	96	4000	51.0	2.4008890760512425E210	12043994
SocialSecurity1	Random_0_10_5000	false	96	5000	51.0	2.4008890760512425E210	12671540
SocialSecurity1	Random_0_10_10000	false	96	10000	51.0	2.4008890760512425E210	22515364
SocialSecurity1	Random_0_10_20000	false	96	20000	51.0	2.4008890760512425E210	38053470
SocialSecurity1	Random_0_10_30000	false	96	30000	51.0	2.4008890760512425E210	57600475
